rank,name,deck_freq,copies,winrate,play_time,play_freq,play_winrate
1272,Spellshifter,0.001,1.500,0.472,890,0.000,0.406
1273,Boneguard Lieutenant,0.001,1.400,0.522,890,0.000,0.424
1274,Majordomo Executus,0.001,1.000,0.419,890,0.000,0.497
1275,Archmage,0.000,1.500,0.315,890,0.000,0.251
1276,Illuminator,0.001,1.300,0.530,880,0.000,0.368
1277,Fencing Coach,0.001,1.300,0.518,880,0.000,0.506
1278,Commanding Shout,0.001,1.400,0.437,870,0.000,0.404
1279,Tentacle of N'Zoth,0.000,1.300,0.362,870,0.000,0.320
1280,Blood-Queen Lana'thel,0.001,1.000,0.517,860,0.000,0.476
1281,Splintergraft,0.001,1.000,0.456,860,0.000,0.520
1282,Val'kyr Soulclaimer,0.000,1.400,0.525,860,0.000,0.400
1283,King Mosh,0.001,1.000,0.496,860,0.000,0.448
1284,Silver Hand Knight,0.000,1.400,0.429,850,0.000,0.262
1285,Eadric the Pure,0.001,1.000,0.523,850,0.000,0.347
1286,Oasis Snapjaw,0.000,1.400,0.313,850,0.000,0.275
1287,Soot Spewer,0.000,1.700,0.521,840,0.000,0.445
1288,Scorp-o-matic,0.001,1.200,0.461,840,0.000,0.348
1289,Demonfuse,0.000,1.400,0.431,840,0.000,0.368
1290,Leatherclad Hogleader,0.001,1.000,0.469,840,0.000,0.529
1291,Reliquary Seeker,0.000,1.800,0.358,840,0.000,0.403
1292,Deadly Fork,0.000,1.400,0.391,840,0.000,0.345
1293,Doomed Apprentice,0.000,1.300,0.398,830,0.000,0.420
1294,Lesser Pearl Spellstone,0.000,1.500,0.487,830,0.000,0.298
1295,Bite,0.000,1.400,0.313,830,0.000,0.369
1296,The Beast,0.000,1.000,0.486,820,0.000,0.411
1297,Moat Lurker,0.001,1.300,0.487,820,0.000,0.407
1298,Hidden Cache,0.000,1.500,0.393,820,0.000,0.369
1299,Anodized Robo Cub,0.000,1.400,0.315,820,0.000,0.394
1300,Walnut Sprite,0.000,1.200,0.323,820,0.000,0.280
1301,Abominable Bowman,0.001,1.200,0.474,820,0.000,0.485
1302,Herald Volazj,0.001,1.000,0.457,810,0.000,0.527
1303,Shadowbomber,0.000,1.800,0.494,810,0.000,0.522
1304,Sparring Partner,0.000,1.200,0.448,810,0.000,0.382
1305,Dragonling Mechanic,0.000,1.500,0.378,800,0.000,0.227
1306,Gloom Stag,0.000,1.700,0.433,800,0.000,0.361
1307,Anub'arak,0.000,1.000,0.461,800,0.000,0.482
1308,Bolster,0.000,1.700,0.480,800,0.000,0.459
1309,Fjola Lightbane,0.000,1.000,0.450,790,0.000,0.391
1310,Enter the Coliseum,0.001,1.200,0.468,790,0.000,0.328
1311,Stolen Goods,0.000,1.500,0.489,780,0.000,0.337
1312,Neptulon,0.001,1.000,0.626,780,0.000,0.429
1313,Mad Hatter,0.001,1.400,0.533,780,0.000,0.487
1314,Cobra Shot,0.000,1.300,0.547,780,0.000,0.396
1315,Gahz'rilla,0.000,1.000,0.542,780,0.000,0.477
1316,Menagerie Magician,0.001,1.600,0.501,770,0.000,0.453
1317,Pit Snake,0.000,1.700,0.333,770,0.000,0.378
1318,Bloodbloom,0.001,1.200,0.470,770,0.000,0.446
1319,Embrace Darkness,0.000,1.100,0.450,770,0.000,0.426
1320,Pint-Sized Summoner,0.000,1.000,0.448,770,0.000,0.355
1321,Volcanic Lumberer,0.000,1.600,0.443,760,0.000,0.432
1322,Iron Sensei,0.000,1.700,0.584,760,0.000,0.452
1323,Charged Hammer,0.001,1.100,0.513,760,0.000,0.448
1324,Bogshaper,0.001,1.100,0.424,760,0.000,0.492
1325,Ball of Spiders,0.000,1.100,0.477,750,0.000,0.354
1326,Sergeant Sally,0.000,1.000,0.412,750,0.000,0.320
1327,Arathi Weaponsmith,0.000,1.400,0.443,750,0.000,0.295
1328,Trade Prince Gallywix,0.001,1.000,0.476,750,0.000,0.444
1329,Skycap'n Kragg,0.001,1.000,0.550,750,0.000,0.451
1330,Toxic Arrow,0.000,1.200,0.485,750,0.000,0.389
1331,Brave Archer,0.001,1.800,0.457,750,0.000,0.384
1332,Tuskarr Fisherman,0.001,1.600,0.473,750,0.000,0.431
1333,Astral Communion,0.001,1.900,0.444,750,0.000,0.413
1334,Protect the King!,0.001,1.100,0.121,740,0.000,0.237
1335,Lil' Exorcist,0.000,1.100,0.289,740,0.000,0.403
1336,Giant Sand Worm,0.001,1.000,0.501,740,0.000,0.439
1337,Wicked Witchdoctor,0.000,1.500,0.512,740,0.000,0.403
1338,Imp Master,0.000,1.100,0.454,740,0.000,0.297
1339,Mana Addict,0.000,1.700,0.497,730,0.000,0.408
1340,Giant Anaconda,0.001,1.300,0.469,730,0.000,0.473
1341,Wilfred Fizzlebang,0.001,1.000,0.482,730,0.000,0.485
1342,Webweave,0.000,1.200,0.420,720,0.000,0.324
1343,Gadgetzan Jouster,0.000,1.300,0.420,720,0.000,0.418
1344,Stormpike Commando,0.000,1.500,0.272,720,0.000,0.180
1345,Mimiron's Head,0.000,1.000,0.378,720,0.000,0.396
1346,Tree of Life,0.002,1.000,0.481,720,0.000,0.390
1347,Naga Sea Witch,0.001,1.900,0.517,710,0.000,0.499
1348,Patient Assassin,0.000,1.100,0.378,710,0.000,0.370
1349,"Hogger, Doom of Elwynn",0.000,1.000,0.455,710,0.000,0.413
1350,Hobart Grapplehammer,0.000,1.000,0.412,700,0.000,0.428
1351,Clockwork Knight,0.001,1.600,0.557,700,0.000,0.457
1352,Blood of The Ancient One,0.001,1.500,0.450,700,0.000,0.520
1353,Pumpkin Peasant,0.000,1.400,0.420,690,0.000,0.338
1354,Holy Wrath,0.000,1.500,0.410,690,0.000,0.355
1355,Blessed Champion,0.001,1.100,0.449,690,0.000,0.483
1356,Fist of Jaraxxus,0.001,1.900,0.518,680,0.000,0.354
1357,Warbot,0.000,1.800,0.441,680,0.000,0.356
1358,Varian Wrynn,0.001,1.000,0.459,680,0.000,0.485
1359,Gravelsnout Knight,0.000,1.700,0.402,680,0.000,0.363
1360,Injured Kvaldir,0.000,1.900,0.580,670,0.000,0.442
1361,Arcanosmith,0.000,1.200,0.433,670,0.000,0.328
1362,Anubisath Sentinel,0.000,1.400,0.480,670,0.000,0.400
1363,Thistle Tea,0.001,1.200,0.347,660,0.000,0.334
1364,Axe Flinger,0.000,1.600,0.431,650,0.000,0.381
1365,Bolvar Fordragon,0.001,1.000,0.575,650,0.000,0.412
1366,Undercity Valiant,0.000,1.500,0.433,640,0.000,0.412
1367,"Genzo, the Shark",0.000,1.000,0.544,630,0.000,0.432
1368,Red Mana Wyrm,0.000,1.600,0.408,630,0.000,0.372
1369,Core Hound,0.000,1.100,0.429,630,0.000,0.265
1370,Bouncing Blade,0.001,1.400,0.417,630,0.000,0.380
1371,Gelbin Mekkatorque,0.000,1.000,0.418,620,0.000,0.406
1372,Foe Reaper 4000,0.000,1.000,0.540,620,0.000,0.422
1373,Elite Tauren Chieftain,0.000,1.000,0.570,620,0.000,0.364
1374,Wisps of the Old Gods,0.000,1.300,0.550,610,0.000,0.501
1375,Kvaldir Raider,0.000,1.400,0.481,610,0.000,0.368
1376,Muck Hunter,0.001,1.200,0.492,610,0.000,0.413
1377,Ancient of Lore,0.000,1.200,0.428,610,0.000,0.385
1378,Unlicensed Apothecary,0.000,1.500,0.423,610,0.000,0.403
1379,Blackguard,0.000,1.500,0.462,600,0.000,0.427
1380,Bomb Squad,0.001,1.100,0.488,600,0.000,0.436
1381,Kara Kazham!,0.001,1.600,0.447,600,0.000,0.342
1382,Spiked Hogrider,0.001,1.200,0.484,600,0.000,0.449
1383,Street Trickster,0.000,1.200,0.471,600,0.000,0.419
1384,Magma Rager,0.000,1.500,0.322,600,0.000,0.301
1385,Feeding Time,0.000,1.200,0.357,590,0.000,0.323
1386,Blood Warriors,0.001,1.200,0.409,590,0.000,0.508
1387,Big-Time Racketeer,0.000,1.300,0.524,590,0.000,0.375
1388,Kodorider,0.001,1.400,0.509,590,0.000,0.487
1389,Biteweed,0.000,1.300,0.315,590,0.000,0.427
1390,Ogre Magi,0.000,1.500,0.281,590,0.000,0.311
1391,Icehowl,0.000,1.000,0.496,590,0.000,0.415
1392,Force of Nature,0.000,1.300,0.478,580,0.000,0.369
1393,Millhouse Manastorm,0.000,1.000,0.361,580,0.000,0.327
1394,Bolf Ramshield,0.000,1.000,0.387,580,0.000,0.353
1395,Usher of Souls,0.000,1.300,0.415,580,0.000,0.370
1396,Vryghoul,0.000,1.500,0.279,570,0.000,0.304
1397,Dark Wispers,0.000,1.000,0.439,570,0.000,0.451
1398,Ice Rager,0.000,1.300,0.436,570,0.000,0.447
1399,Cryomancer,0.000,1.600,0.359,570,0.000,0.391
1400,Grim Necromancer,0.000,1.200,0.439,560,0.000,0.312
1401,Core Rager,0.000,1.500,0.507,560,0.000,0.435
1402,DOOM!,0.001,1.100,0.441,560,0.000,0.366
1403,North Sea Kraken,0.000,1.400,0.441,550,0.000,0.395
1404,Festeroot Hulk,0.000,1.400,0.464,550,0.000,0.388
1405,Gilnean Royal Guard,0.001,1.200,0.520,540,0.000,0.386
1406,Eerie Statue,0.000,1.300,0.455,540,0.000,0.415
1407,Spreading Madness,0.000,1.500,0.409,530,0.000,0.292
1408,Obsidian Destroyer,0.000,1.300,0.462,530,0.000,0.398
1409,Mogor the Ogre,0.000,1.000,0.317,530,0.000,0.356
1410,Pilfered Power,0.000,1.600,0.483,530,0.000,0.480
1411,Dragonslayer,0.001,1.200,0.477,530,0.000,0.383
1412,Duskhaven Hunter,0.000,1.200,0.443,520,0.000,0.398
1413,Sewer Crawler,0.000,1.600,0.466,520,0.000,0.349
1414,Fool's Bane,0.000,1.500,0.422,520,0.000,0.372
1415,Malkorok,0.000,1.000,0.506,520,0.000,0.463
1416,Flame Leviathan,0.000,1.000,0.515,510,0.000,0.441
1417,Captain's Parrot,0.000,1.700,0.585,510,0.000,0.324
1418,Silithid Swarmer,0.000,1.400,0.527,510,0.000,0.402
1419,Forbidden Ancient,0.000,1.200,0.436,510,0.000,0.419
1420,Sudden Genesis,0.001,1.500,0.374,510,0.000,0.570
1421,Recombobulator,0.000,1.500,0.434,500,0.000,0.424
1422,Blood Witch,0.000,1.400,0.486,500,0.000,0.404
1423,Shado-Pan Rider,0.000,1.700,0.389,490,0.000,0.359
1424,Druid of the Fang,0.000,1.600,0.459,490,0.000,0.421
1425,One-eyed Cheat,0.000,1.600,0.492,490,0.000,0.424
1426,Madam Goya,0.000,1.000,0.461,490,0.000,0.435
1427,Master Jouster,0.000,1.100,0.500,490,0.000,0.413
1428,Mekgineer Thermaplugg,0.000,1.000,0.443,480,0.000,0.462
1429,Nerub'ar Weblord,0.000,1.700,0.454,480,0.000,0.385
1430,Sabretooth Stalker,0.000,1.100,0.434,480,0.000,0.373
1431,Ironforge Rifleman,0.000,1.600,0.200,480,0.000,0.237
1432,Celestial Dreamer,0.000,1.200,0.517,480,0.000,0.466
1433,Anub'ar Ambusher,0.000,1.400,0.409,480,0.000,0.382
1434,Sunborne Val'kyr,0.000,1.500,0.518,480,0.000,0.401
1435,Gazlowe,0.000,1.000,0.500,470,0.000,0.417
1436,Bone Baron,0.000,1.500,0.438,470,0.000,0.386
1437,Kobold Barbarian,0.000,1.400,0.508,470,0.000,0.378
1438,The Boogeymonster,0.000,1.000,0.531,470,0.000,0.419
1439,Dalaran Mage,0.000,1.700,0.226,460,0.000,0.260
1440,Kobold Monk,0.000,1.100,0.444,460,0.000,0.301
1441,Priestess of Elune,0.000,1.100,0.384,460,0.000,0.291
1442,Crush,0.000,1.300,0.449,460,0.000,0.440
1443,Arrogant Crusader,0.000,1.400,0.481,460,0.000,0.388
1444,Necrotic Geist,0.000,1.100,0.464,460,0.000,0.346
1445,Recycle,0.000,1.200,0.396,450,0.000,0.462
1446,Frozen Crusher,0.000,1.300,0.443,440,0.000,0.418
1447,Void Crusher,0.000,1.000,0.440,440,0.000,0.364
1448,Silvermoon Guardian,0.000,1.500,0.454,430,0.000,0.287
1449,Grave Shambler,0.000,1.600,0.336,430,0.000,0.363
1450,Backstreet Leper,0.000,1.800,0.518,430,0.000,0.368
1451,Explore Un'Goro,0.000,1.300,0.392,430,0.000,0.350
1452,Grimestreet Pawnbroker,0.000,1.600,0.381,430,0.000,0.416
1453,Acidmaw,0.000,1.000,0.383,430,0.000,0.396
1454,Seal of Light,0.000,1.800,0.539,430,0.000,0.407
1455,Lance Carrier,0.000,1.600,0.539,420,0.000,0.422
1456,Kidnapper,0.000,1.500,0.454,420,0.000,0.410
1457,Spiteful Smith,0.000,1.300,0.402,420,0.000,0.302
1458,Dunemaul Shaman,0.000,1.300,0.388,420,0.000,0.458
1459,Mech-Bear-Cat,0.000,1.300,0.318,410,0.000,0.444
1460,Hammer of Twilight,0.000,1.100,0.583,410,0.000,0.483
1461,Luckydo Buccaneer,0.000,1.100,0.456,410,0.000,0.405
1462,Hemet Nesingwary,0.000,1.000,0.438,410,0.000,0.419
1463,Jungle Moonkin,0.000,1.600,0.604,400,0.000,0.387
1464,Brass Knuckles,0.000,1.300,0.313,400,0.000,0.330
1465,Splitting Festeroot,0.002,1.600,0.183,400,0.000,0.426
1466,Tuskarr Jouster,0.000,1.200,0.547,400,0.000,0.400
1467,Tomb Lurker,0.000,1.200,0.431,390,0.000,0.446
1468,Shadow Rager,0.000,1.500,0.404,390,0.000,0.338
1469,Wildwalker,0.000,1.700,0.480,390,0.000,0.460
1470,Upgraded Repair Bot,0.000,1.700,0.344,390,0.000,0.476
1471,Mayor Noggenfogger,0.000,1.000,0.467,380,0.000,0.308
1472,Duskfallen Aviana,0.000,1.000,0.365,380,0.000,0.325
1473,Virmen Sensei,0.000,1.600,0.477,380,0.000,0.480
1474,Lotus Illusionist,0.000,1.200,0.477,380,0.000,0.433
1475,Furbolg Mossbinder,0.000,1.200,0.396,370,0.000,0.364
1476,Duskboar,0.000,1.300,0.448,370,0.000,0.362
1477,Rattling Rascal,0.000,1.200,0.470,370,0.000,0.426
1478,Savagery,0.000,1.700,0.125,370,0.000,0.354
1479,Light's Champion,0.001,1.000,0.587,370,0.000,0.430
1480,Grand Crusader,0.000,1.300,0.363,360,0.000,0.407
1481,Cho'gall,0.000,1.000,0.526,360,0.000,0.437
1482,Tortollan Primalist,0.000,1.100,0.449,360,0.000,0.395
1483,Warsong Commander,0.000,1.800,0.299,360,0.000,0.249
1484,Stonesplinter Trogg,0.000,1.300,0.326,350,0.000,0.323
1485,Charge,0.000,1.600,0.217,350,0.000,0.277
1486,Ancient Mage,0.000,1.400,0.398,350,0.000,0.403
1487,Windshear Stormcaller,0.000,1.200,0.485,350,0.000,0.424
1488,Lost Tallstrider,0.000,1.600,0.567,330,0.000,0.392
1489,Fel Cannon,0.000,1.100,0.363,330,0.000,0.315
1490,Wee Spellstopper,0.000,1.100,0.615,330,0.000,0.463
1491,Ancient Harbinger,0.000,1.000,0.436,330,0.000,0.383
1492,Lotus Assassin,0.000,1.000,0.548,330,0.000,0.413
1493,Maiden of the Lake,0.000,1.200,0.207,330,0.000,0.347
1494,Mana Wraith,0.000,1.400,0.467,320,0.000,0.375
1495,Grotesque Dragonhawk,0.000,1.000,0.396,320,0.000,0.337
1496,Deadly Arsenal,0.000,1.500,0.363,310,0.000,0.281
1497,Thrallmar Farseer,0.000,1.100,0.427,310,0.000,0.301
1498,Ultrasaur,0.000,1.200,0.469,310,0.000,0.354
1499,Knight of the Wild,0.000,1.400,0.451,310,0.000,0.428
1500,Force-Tank MAX,0.000,1.400,0.469,300,0.000,0.430
1501,Moorabi,0.000,1.000,0.441,300,0.000,0.412
1502,Ogre Brute,0.000,1.300,0.393,300,0.000,0.363
1503,Dark Bargain,0.000,1.200,0.479,300,0.000,0.290
1504,Silent Knight,0.000,1.800,0.517,300,0.000,0.410
1505,Sideshow Spelleater,0.001,1.000,0.421,290,0.000,0.440
1506,Night Howler,0.000,1.200,0.358,290,0.000,0.299
1507,Burly Rockjaw Trogg,0.000,1.300,0.373,290,0.000,0.340
1508,Twisted Worgen,0.000,1.300,0.444,280,0.000,0.348
1509,Ice Breaker,0.000,1.600,0.393,280,0.000,0.301
1510,Goblin Sapper,0.000,1.500,0.524,280,0.000,0.458
1511,Hyldnir Frostrider,0.000,1.200,0.482,280,0.000,0.361
1512,Master of Disguise,0.000,1.300,0.423,280,0.000,0.436
1513,Wobbling Runts,0.000,1.100,0.461,280,0.000,0.463
1514,Siege Engine,0.000,1.500,0.409,280,0.000,0.402
1515,Ogre Ninja,0.000,1.100,0.701,280,0.000,0.518
1516,Dragonhawk Rider,0.000,1.800,0.585,270,0.000,0.455
1517,Nerubian Unraveler,0.000,1.200,0.449,270,0.000,0.563
1518,Stablemaster,0.000,1.100,0.111,270,0.000,0.440
1519,Argent Lance,0.000,1.600,0.556,270,0.000,0.410
1520,Metaltooth Leaper,0.000,1.900,0.486,270,0.000,0.478
1521,Ogre Warmaul,0.000,1.800,0.346,260,0.000,0.335
1522,Orgrimmar Aspirant,0.000,1.500,0.377,250,0.000,0.385
1523,Shadow Sensei,0.000,2.000,0.526,250,0.000,0.402
1524,Darkmire Moonkin,0.000,1.300,0.391,240,0.000,0.364
1525,Madder Bomber,0.000,1.300,0.500,240,0.000,0.402
1526,Blackwater Pirate,0.000,1.300,0.457,240,0.000,0.309
1527,Flying Machine,0.000,1.300,0.465,240,0.000,0.407
1528,Windfury Harpy,0.000,1.200,0.551,240,0.000,0.333
1529,Death Revenant,0.000,1.200,0.280,240,0.000,0.388
1530,Screwjank Clunker,0.000,1.700,0.494,230,0.000,0.502
1531,Gadgetzan Socialite,0.000,1.200,0.397,230,0.000,0.309
1532,Light's Sorrow,0.000,1.300,0.516,220,0.000,0.373
1533,Venomancer,0.000,1.100,0.323,220,0.000,0.243
1534,Spectral Knight,0.000,1.500,0.393,220,0.000,0.387
1535,Wailing Soul,0.000,1.900,0.432,220,0.000,0.457
1536,Gilblin Stalker,0.000,1.200,0.449,220,0.000,0.299
1537,Toothy Chest,0.000,1.100,0.400,210,0.000,0.264
1538,Scarlet Purifier,0.000,1.100,0.455,210,0.000,0.448
1539,Cobalt Guardian,0.000,1.400,0.500,210,0.000,0.481
1540,Blubber Baron,0.000,1.100,0.459,200,0.000,0.375
1541,Captured Jormungar,0.000,1.100,0.318,200,0.000,0.369
1542,Spectral Pillager,0.000,1.400,0.333,190,0.000,0.455
1543,Cogmaster's Wrench,0.000,1.200,0.667,190,0.000,0.348
1544,Worgen Abomination,0.000,1.200,0.379,190,0.000,0.325
1545,Argent Watchman,0.000,1.700,0.367,190,0.000,0.340
1546,Poisoned Blade,0.000,1.000,0.294,190,0.000,0.342
1547,Validated Doomsayer,0.000,1.200,0.333,180,0.000,0.339
1548,Tentacles for Arms,0.000,1.100,0.314,180,0.000,0.446
1549,Ravenholdt Assassin,0.000,1.400,0.333,180,0.000,0.297
1550,Aberrant Berserker,0.000,1.300,0.391,180,0.000,0.257
1551,Fight Promoter,0.000,1.100,0.491,180,0.000,0.505
1552,Deathaxe Punisher,0.000,1.600,0.442,180,0.000,0.451
1553,Ticking Abomination,0.000,1.100,0.400,170,0.000,0.341
1554,Spellweaver,0.000,1.200,0.354,170,0.000,0.326
1555,Junkbot,0.000,1.400,0.375,170,0.000,0.414
1556,Hozen Healer,0.000,1.500,0.403,170,0.000,0.364
1557,War Golem,0.000,1.300,0.211,170,0.000,0.250
1558,Anima Golem,0.000,1.000,0.480,170,0.000,0.360
1559,Frigid Snobold,0.000,1.400,0.467,160,0.000,0.405
1560,Salty Dog,0.000,1.500,0.400,160,0.000,0.347
1561,Venture Co. Mercenary,0.000,1.300,0.359,160,0.000,0.340
1562,Magnataur Alpha,0.000,1.000,0.500,160,0.000,0.444
1563,Toxic Sewer Ooze,0.000,1.400,0.341,150,0.000,0.372
1564,Kooky Chemist,0.000,1.100,0.541,150,0.000,0.497
1565,Arcane Golem,0.000,1.300,0.203,150,0.000,0.431
1566,Sea Reaver,0.000,1.600,0.182,150,0.000,0.547
1567,Piranha Launcher,0.000,1.000,0.394,140,0.000,0.432
1568,Defias Cleaner,0.000,1.000,0.520,140,0.000,0.451
1569,Ancient Shade,0.000,1.400,0.400,140,0.000,0.437
1570,Crowd Favorite,0.000,1.100,0.444,140,0.000,0.407
1571,Wicked Skeleton,0.000,1.300,0.333,130,0.000,0.348
1572,Stoneskin Gargoyle,0.000,1.400,0.444,130,0.000,0.303
1573,Grook Fu Master,0.000,1.100,0.435,120,0.000,0.402
1574,Master of Ceremonies,0.000,1.700,0.451,120,0.000,0.410
1575,Furnacefire Colossus,0.000,1.100,0.416,110,0.000,0.513
1576,Fossilized Devilsaur,0.000,1.600,0.480,110,0.000,0.410
1577,Faceless Behemoth,0.000,1.200,0.354,110,0.000,0.419
1578,Wind-up Burglebot,0.000,1.200,0.300,110,0.000,0.310
1579,Eldritch Horror,0.000,1.400,0.154,110,0.000,0.426
1580,Gnomish Experimenter,0.000,1.600,0.250,100,0.000,0.355
1581,Pit Fighter,0.000,1.700,0.313,100,0.000,0.350
1582,Worgen Greaser,0.000,1.300,0.385,100,0.000,0.485
1583,Recruiter,0.000,1.100,0.442,86,0.000,0.488
1584,Backroom Bouncer,0.000,1.000,0.593,82,0.000,0.329
1585,Fel Orc Soulfiend,0.000,1.500,0.364,76,0.000,0.434
1586,Darkspeaker,0.000,1.000,0.286,72,0.000,0.347
1587,Mini-Mage,0.000,1.000,0.316,70,0.000,0.271
1588,Am'gam Rager,0.000,1.500,0.250,70,0.000,0.429
1589,Keening Banshee,0.000,1.100,0.119,69,0.000,0.362
1590,Streetwise Investigator,0.000,1.300,0.000,66,0.000,0.379
1591,Mogor's Champion,0.000,1.100,0.294,63,0.000,0.349
1592,Tanaris Hogchopper,0.000,1.000,0.308,54,0.000,0.333
